1996.195192238567,2004.143298723068,2013.792402849509,2024.304443720798,2034.749467786277,2044.930294877934,2055.002831250445,2065.391896927406,2074.535495834688,2081.140233745038,2086.062160477055,2096.589533400032,2107.410839605202,2118.201771848729,2128.999455809967,2139.932438006899,2150.866707985509,2161.559032706437,2171.966660898644,2180.825590013266
2694.806919472557,2699.304337250445,2703.648985221183,2705.095415711125,2707.027445098795,2708.782807758496,2712.051937793639,2714.151100093336,2719.300013394162,2724.286906507837,2708.156907909066,2709.73038390595,2711.392538911713,2713.281146059899,2715.133278056413,2715.722931676144,2716.307308236299,2718.661506418597,2722.027553913586,2725.110407572239
869.9959601388526,926.6081599769334,993.1781192340433,1060.788889629303,1125.606825241921,1192.515530988535,1253.946675501403,1324.430658149285,1398.320472110339,1472.498879715412,1538.683592499594,1610.761581472369,1683.853637476553,1760.342299912659,1803.321153324742,1826.314640635646,1851.434247154768,1876.498810618627,1901.55254810001,1924.589072184567
2540.749896968241,2545.086510674032,2545.382093401221,2551.843573223322,2569.566272767416,2579.592870167674,2574.92460907627,2566.963636381915,2572.316988645991,2579.38567456607,2602.757265652581,2619.08521658352,2634.578053257792,2635.462713194516,2623.57249996456,2625.407316126588,2624.324908966359,2622.49917200968,2625.142450981451,2628.159777353384
1978.456894269689,2010.694595315227,2049.238246324963,2088.020621065322,2126.727862298314,2165.411092381069,2204.463204111483,2243.590683792687,2282.71849244061,2321.668222023077,2359.745419008143,2398.923256668296,2436.5250540838,2453.889307656419,2460.374222689401,2475.761145374743,2489.023138336075,2499.736091886821,2513.340513231555,2526.902239767894
2561.771450494509,2563.21179889515,2563.193927969927,2564.196461314156,2566.476574778354,2565.550893392218,2563.883269442583,2564.581327817996,2564.194054294918,2566.493156912398,2575.556880390821,2576.762444011191,2587.973821687781,2607.629039711105,2621.458423812202,2628.841730150505,2639.529489565279,2652.838436894707,2663.101688946581,2670.715866923322
2009.081481798435,2030.198480033107,2054.280886583088,2078.149680743025,2101.777172773067,2125.810914636887,2150.139109673229,2174.524280054928,2199.101762217628,2206.608697529135,2228.329579194809,2256.235450537532,2284.570756957828,2312.64361832979,2340.782534546398,2369.202473947821,2396.815076291984,2423.648439023709,2446.637123736905,2465.657753947132
2637.699561163452,2634.810459149016,2631.004679910936,2625.919458105031,2619.785808939099,2615.588527229599,2613.603640849749,2612.345691113033,2611.377492680931,2627.121476095136,2633.719956088402,2639.066444644604,2642.239326297952,2647.132370063353,2651.65312152473,2653.642032374532,2660.729143673332,2670.043298629153,2686.73726735788,2702.143064279376
1207.880161032731,1213.353270795,1219.690236355214,1226.052566864068,1232.437949188136,1238.810646888203,1245.16022628007,1251.504662883891,1257.858134338415,1262.945492805757,1268.329232379219,1274.848425541043,1281.532387159101,1288.272646842624,1295.065286440896,1301.839621434958,1308.63744124539,1315.437848683231,1322.189423574222,1327.955769611968
2594.626378695074,2595.298184461284,2596.05808554725,2596.617792536296,2596.706213021133,2596.281653289515,2595.584956409672,2594.838340843117,2594.104411666443,2590.049100120418,2578.12505041318,2576.755369900783,2575.417296070216,2574.400484593204,2573.816225455462,2573.052652163442,2572.58375387109,2573.037667155065,2573.932892289682,2574.737250304555
1581.646583706107,1598.531784929856,1619.143918077179,1639.865071719463,1660.589812812493,1681.166745465868,1701.610729517886,1720.140277333275,1740.862290090935,1761.614341673483,1782.342878358721,1802.900951686365,1823.784572282388,1828.273565028372,1834.436802999281,1843.798762459496,1853.220321098342,1862.639799727786,1871.867838499515,1880.114796080077
2556.316912499764,2557.841280726274,2559.532061788823,2560.500672344911,2560.196457758948,2558.372576734379,2556.21690284537,2564.935510725175,2566.751442872982,2566.547377131099,2566.882188757144,2569.283969843707,2573.160812497508,2586.620868898544,2591.416331259701,2592.484335899568,2592.632018860761,2592.478508086208,2594.359674907004,2596.669666150784
574.976852097887,603.0307357708671,637.1941207108879,671.5175581246194,705.775708937944,739.9566715894024,774.0896361038459,808.3086588535564,842.3859307767784,876.1958718435266,910.4416172943447,944.7649937805141,978.6848385648681,1009.243780986016,1029.847166683103,1043.564763790402,1057.251102575931,1070.632746069676,1084.240442557849,1096.595673341879
2513.817716176897,2511.196762722949,2509.983826684705,2510.461035292557,2511.247832476872,2508.918403823149,2512.486551350964,2514.845407441481,2518.867487076445,2524.593186134176,2526.585542577351,2526.197251798093,2524.450242205449,2529.338383363976,2529.893497834951,2531.373599625309,2531.302409854836,2533.882052726264,2534.129634542394,2532.024033246639
1353.209883343385,1367.606015923101,1383.806353868928,1400.023676978997,1416.170104671933,1432.33610099218,1448.561225378493,1463.593144219092,1479.081390532013,1505.576549943516,1531.671336265843,1557.758593046281,1583.877129197712,1610.049811173431,1636.239645590655,1662.45035240124,1688.661757837204,1714.850806934914,1740.880614268632,1762.783692159932
2524.833855987148,2525.768821982043,2526.525772126485,2526.297767836772,2524.747517103999,2523.441010801916,2523.469539164144,2523.7823263407,2536.458017594602,2539.482945576185,2537.185682111489,2539.712628485277,2542.05995529312,2543.543681292166,2542.219434128619,2541.545021459026,2542.393980827662,2543.488734487421,2544.832016549954,2546.868965279172
793.3030535181056,812.0168272950036,833.0021831139771,853.7361973729576,874.8363685091635,896.1317348892005,917.4528174819043,939.1235663773616,960.2739188084535,990.2493381217106,1018.304488896851,1051.146375913283,1083.495204356843,1116.049046376384,1148.510920965172,1181.138838252945,1213.808380389069,1246.30178132141,1278.425078937164,1305.735600917841
2518.575082652204,2521.407963293806,2525.15804331567,2530.139567909033,2532.787920731742,2531.652365403821,2531.885568101584,2533.309972649217,2542.130689554612,2539.187604413604,2554.021545939238,2556.629508867079,2561.358347036256,2564.341429800764,2560.772769165501,2559.170413016784,2558.840197535926,2557.805224669718,2554.913173190455,2551.317393675727
1770.642950823434,1795.519317291015,1825.733433956413,1856.489300230147,1887.501273703548,1918.425434506242,1949.297241417538,1980.517028997434,2009.794873310084,2040.713548747192,2071.474528743826,2102.573949362069,2134.330184860177,2158.375428309538,2174.656828917225,2188.401633084271,2202.116692666978,2215.836090788734,2229.56702417647,2241.988222563209
